price,Color,Type,MS Office Provided,Processor Brand,Processor Name,SSD,SSD Capacity,RAM,RAM Type,Clock Speed,Operating System,Touchscreen,Screen Size,Screen Resolution,Bluetooth,Weight,Disk Drive
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
59990.0,Carbon Black,Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1920.0,5.0,2.57,Not Available
49890.0,Pure Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1920.0,5.0,1.7,Not Available
59990.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,0,0.0,8,DDR4,1.6,Windows 10 Home,0,39.62,1920.0,5.0,1.8,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
41990.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,4.1,1.8,Not Available
66500.0,Hearty GOLD,Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,1.6,Windows 11 Home,0,39.62,1080.0,4.1,2.3,Not Available
58990.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.1,1.39,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
97626.0,Specter Green,Gaming Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.3,Windows 10,0,38.0,1920.0,5.0,2.5,Not Available
64390.0,Raven Black,Gaming Laptop,0.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,4.2,2.3,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
116500.0,Black,Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,DDR4,3.3,Windows 11 Home,0,35.56,2880.0,5.0,1.45,Not Available
57990.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,1.65,Not Available
146490.0,Black Aluminum,Gaming Laptop,0.0,Intel,Core i7,1,256.0,8,DDR4,2.8,Windows 10 Home,0,39.62,1920.0,4.1,2.24,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
59000.0,Silver,Notebook,1.0,Intel,Core i5,1,512.0,8,DDR4,4.0,Windows 11 Home,0,39.62,1920.0,5.0,1.5,Not Available
52990.0,Indie Black,2 in 1 Laptop,1.0,Intel,Core i3,1,512.0,8,LPDDR4X,4.1,Windows 11 Home,1,35.56,1920.0,5.0,1.5,Not Available
68499.0,Black,Gaming Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,1.2,Windows 10,0,39.62,1920.0,5.1,2.3,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
78490.0,Platinum Silver,2 in 1 Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 11 Home,1,35.56,1920.0,5.1,1.5,Not Available
64290.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.6,Windows 10,0,35.56,1920.0,5.1,1.5,Not Available
54190.0,Dune,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10,0,35.56,1920.0,4.1,1.58,Not Available
55490.0,Black,Gaming Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
81998.0,Honey Gold,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR3,1.6,Windows 10 Home,1,35.56,1920.0,4.2,0.97,Not Available
55999.0,Arctic Grey,Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,1.8,Windows 11 Home,0,39.62,1920.0,4.1,1.62,Not Available
102551.0,SHadow Black,Gaming Laptop,0.0,Intel,Core i5,1,128.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,4.2,2.6,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
48750.0,Transparent Silver,Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,4.1,1.6,Not Available
58990.0,Dune,Laptop,1.0,Intel,Core i5,0,0.0,8,DDR4,3.7,Windows 10 Home,0,35.56,1920.0,5.0,2.37,Not Available
73497.0,Natural Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,4.4,Windows 11 Home,0,39.62,1920.0,5.2,1.75,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
159990.0,Black,Gaming Laptop,0.0,Intel,Core i7,1,2048.0,16,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.0,2.1,Not Available
48900.0,Natural Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,4.1,Windows 10 Home,0,39.62,1920.0,5.0,1.75,Not Available
109190.0,Black,2 in 1 Laptop,1.0,Intel,Core i7,1,512.0,8,DDR4,1.8,Windows 10 Home,1,33.78,1920.0,4.1,1.45,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
81000.0,Gray,Gaming Laptop,0.0,AMD,Ryzen 7 Quad Core,1,512.0,8,DDR4,4.2,Windows 10 Home,0,43.94,1920.0,5.0,1.8,Not Available
48990.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 11 Home,0,39.62,1920.0,5.0,1.8,Not Available
36290.0,Transparent Silver,Thin and Light Laptop,1.0,AMD,Ryzen 3 Dual Core,1,256.0,8,DDR4,2.6,Windows 10 Home,0,35.81,1920.0,4.2,1.5,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
79990.0,Pine Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,4.2,Windows 11 Home,0,33.78,1920.0,5.0,1.3,Not Available
69290.0,Star Black,Thin and Light Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,1.6,DOS,0,35.56,1920.0,5.0,1.6,Not Available
115990.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,4.2,Windows 10 Home,0,33.78,1920.0,5.0,1.2,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
110400.0,White,Gaming Laptop,1.0,AMD,Ryzen 7 Octa Core,1,1024.0,8,DDR4,3.2,Windows 10 Home,0,35.56,1920.0,5.2,1.6,Not Available
45980.0,Arctic Grey,Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,4.4,Windows 11 Home,0,39.62,1920.0,5.0,1.52,Not Available
38999.0,Platinum Grey,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1366.0,5.0,1.85,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
73990.0,Fragrant Lilac,Thin and Light Laptop,0.0,Intel,Core i7,1,256.0,8,DDR4,1.8,Windows 10 Home,0,35.56,1920.0,4.2,1.46,Not Available
48490.0,Grey,Business Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,2.1,Windows 10,0,39.62,1366.0,5.0,1.7,CD/DVD reader
46890.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
35070.0,Sparkling Black,Laptop,0.0,Intel,Core i3,0,0.0,8,DDR4,2.3,DOS,0,39.62,1366.0,4.2,2.04,CD/DVD writer
39490.0,Platinum Silver,Thin and Light Laptop,1.0,AMD,Ryzen 3 Dual Core,0,0.0,8,DDR4,3.5,Windows 11 Home,0,38.0,1920.0,5.0,1.86,Not Available
41390.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,1.2,Windows 10,0,38.0,1920.0,5.0,1.85,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,1.7,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
59490.0,Sparkly Silver,Thin and Light Laptop,0.0,Intel,Core i5,1,256.0,8,DDR4,1.6,Windows 10 Home,0,33.78,1920.0,4.2,1.3,Not Available
37999.0,Platinum Grey,Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,1.6,Windows 11 Home,0,39.62,1920.0,5.0,1.58,Not Available
65490.0,Shadow Black,Gaming Laptop,1.0,AMD,Ryzen 3 Hexa Core,1,512.0,8,DDR4,2.6,Windows 10,0,39.62,1920.0,5.0,1.46,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
75000.0,Shadow Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,5.0,2.19,Not Available
85555.0,Nightfall Black,2 in 1 Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.375,Windows 10 Pro,1,33.78,1920.0,5.0,1.32,Not Available
83990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,512.0,16,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
91990.0,Black,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,5.0,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
124990.0,Eclipse Gray,Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,DDR4,3.3,Windows 10 Home,0,39.62,2560.0,5.1,2.3,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
94990.0,Black,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,256.0,16,DDR4,3.2,Windows 10 Home,0,39.62,1920.0,5.1,2.4,Not Available
138990.0,Obsidian Black,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR5,3.5,Windows 11 Home,0,39.62,2560.0,5.2,2.57,Not Available
99990.0,Black,Gaming Laptop,0.0,Intel,Octa Core i7,1,256.0,16,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.1,2.3,Not Available
65990.0,Dark Shadow Grey,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10,0,39.62,1920.0,5.0,2.4,Not Available
28990.0,Slate Grey,Thin and Light Laptop,0.0,Intel,Core i3,0,0.0,4,DDR4,1.2,Windows 10 Home,0,39.62,1366.0,4.1,1.8,Not Available
77990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,16,DDR4,4.5,Windows 10 Home,0,39.62,1920.0,5.1,2.25,Not Available
30699.0,Platinum Grey,Thin and Light Laptop,0.0,Intel,Celeron Dual Core,1,256.0,4,DDR4,2.8,Windows 10 Home,0,35.56,1366.0,5.0,1.5,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
214790.0,Lunar Light,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.0,2.5,Not Available
72999.0,Storm Grey,Thin and Light Laptop,1.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,1.9,Windows 11 Home,0,35.56,2240.0,5.1,1.38,Not Available
132990.0,Off&Black,2 in 1 Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,LPDDR4X,3.1,Windows 10 Home,1,34.04,1920.0,5.1,1.3,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
52990.0,Graphite Grey,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,5.0,1.66,Not Available
84990.0,Mineral Grey,2 in 1 Laptop,1.0,Intel,Core i7,1,512.0,16,DDR4,2.8,Windows 10 Home,1,35.56,1920.0,5.1,1.5,Not Available
42490.0,Dune,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,1.2,Windows 11 Home,0,35.56,1920.0,5.0,1.58,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,1.8,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
21990.0,Peacock Blue,Thin and Light Laptop,0.0,Intel,Celeron Dual Core,0,0.0,4,DDR4,2.8,Windows 11 Home,0,29.46,1366.0,4.1,1.05,Not Available
42590.0,Accent Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
119990.0,Off Black,2 in 1 Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,LPDDR4X,4.6,Windows 10 Home,1,34.04,3840.0,5.1,1.3,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
77990.0,Black,Laptop,1.0,Intel,Core i7,0,0.0,8,DDR4,1.8,Windows 10 Home,0,39.62,1920.0,4.1,2.13,CD/DVD writer
85990.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,1.7,Windows 11 Home,0,39.62,1920.0,5.2,1.6,Not Available
208190.0,Natural Silver,Laptop,1.0,Intel,Core i9,1,1024.0,32,DDR4,4.9,Windows 11 Pro,0,39.62,3840.0,5.0,2.14,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
66490.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,4.2,Windows 11 Home,0,39.62,1920.0,5.0,2.3,Not Available
94990.0,Lilac Mist,Thin and Light Laptop,1.0,Intel,Core i7,1,1024.0,16,LPDDR4X,4.7,Windows 11 Home,0,33.78,1920.0,5.0,1.14,Not Available
99990.0,Platinum,Laptop,0.0,AMD,Ryzen 5 Quad Core,1,128.0,8,DDR4,2.1,Windows 10 Home,1,38.1,2496.0,5.0,1.54,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
27490.0,Mineral Silver,Thin and Light Laptop,0.0,Intel,Celeron Dual Core,0,0.0,4,LPDDR4,2.8,Chrome,1,35.56,1366.0,5.0,1.49,Not Available
105000.0,Poseidon Blue,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,2.4,Windows 10 Home,1,33.78,1920.0,5.0,1.27,Not Available
35990.0,Slate Grey,Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1366.0,4.2,1.8,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
135990.0,Eclipse Gray,Gaming Laptop,1.0,Intel,Core i9,1,1024.0,16,DDR4,2.5,Windows 10,0,39.62,1920.0,5.2,2.3,Not Available
36490.0,Grey,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,5.0,1.85,Not Available
85990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
64990.0,Green,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,16,LPDDR4X,3.2,Windows 11 Home,0,35.56,2160.0,5.0,1.37,Not Available
75090.0,Dark Shadow Grey,Gaming Laptop,0.0,Intel,Core i5,1,512.0,16,DDR4,2.4,Windows 10,0,39.62,1920.0,5.0,2.4,Not Available
74990.0,Carbon Gray,Thin and Light Laptop,0.0,Intel,Core i5,1,512.0,16,LPDDR4X,4.2,Windows 10 Home,0,35.56,1920.0,5.1,1.29,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
154990.0,Ink Black,Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,4.8,Windows 10 Pro,1,39.62,1920.0,5.1,1.79,Not Available
82990.0,Slate Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,16,DDR4,2.4,Windows 10 Home,1,35.56,1920.0,5.0,1.36,Not Available
158270.0,Black,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,4.6,Windows 10 Home,0,39.62,1920.0,5.2,2.9,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
55990.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,4.2,Windows 11 Home,0,39.62,1920.0,5.0,1.7,Not Available
116990.0,Shadow Black,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR4,4.6,Windows 11 Home,0,40.89,1920.0,5.2,2.32,Not Available
74990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.7,Windows 10 Home,0,39.62,1920.0,5.1,2.25,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
155411.0,Black,Thin and Light Laptop,0.0,Intel,Core i5,1,512.0,16,DDR4,1.6,Windows 10 Pro,1,35.56,1920.0,5.2,1.55,Not Available
129999.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,128.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,4.0,2.7,Not Available
37990.0,Dark Ash,Laptop,0.0,AMD,Ryzen 3 Dual Core,0,0.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1366.0,5.1,1.7,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
84990.0,Pebble Green,2 in 1 Laptop,1.0,AMD,Ryzen 7 Octa Core,1,512.0,16,DDR4,1.8,Windows 11 Home,1,35.56,1920.0,5.1,1.56,Not Available
58190.0,Spruce Blue,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,3.7,Windows 11 Home,1,35.56,1920.0,5.0,1.52,Not Available
58990.0,Transparent Silver,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.1,Windows 10 Home,0,35.56,1920.0,5.0,1.4,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
44990.0,Pure Silver,Thin and Light Laptop,0.0,Intel,Core i5,1,0.0,8,DDR4,2.4,Windows 10 Home,0,35.56,1920.0,5.1,1.55,Not Available
46590.0,Natural Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,4.1,Windows 10 Home,0,35.56,1920.0,5.0,1.46,Not Available
96990.0,Slate Grey,2 in 1 Laptop,1.0,Intel,Core i7,1,512.0,16,DDR4,2.8,Windows 10 Home,1,35.56,1920.0,5.0,1.43,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,4.7,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
64990.0,Black,Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
75199.0,"Phantom Blue, Shadow Black",Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.3,Windows 10 Home,0,39.62,1920.0,5.1,2.4,Not Available
69000.0,Transparent Silver,Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,4.2,1.75,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
59990.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,0,0.0,8,DDR4,1.6,Windows 10 Home,0,39.62,1920.0,5.0,1.8,Not Available
38999.0,Platinum Grey,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1366.0,5.0,1.85,Not Available
56990.0,Black,Thin and Light Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,1.6,Windows 10 Pro,0,35.56,1366.0,4.1,1.68,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
36890.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Pentium Quad Core,1,256.0,8,DDR4,1.1,Windows 11 Home,0,39.62,1366.0,5.0,1.8,Not Available
48990.0,Black,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,4.2,1.83,Not Available
87990.0,Pine Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,16,LPDDR4X,4.2,Windows 11 Home,1,33.78,1920.0,5.0,1.3,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
60870.0,Mineral Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,1.6,Windows 10 Home,0,39.62,1920.0,4.2,1.8,Not Available
149645.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,16,LPDDR4X,2.4,Windows 11 Home,0,34.04,1920.0,5.1,1.16,Not Available
99190.0,Natural Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,1024.0,16,DDR4,2.4,Windows 10 Home,0,35.56,1920.0,5.0,1.59,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
210648.0,Obsidian Black,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR5,3.5,Windows 11 Home,0,39.62,2560.0,5.2,2.57,Not Available
85990.0,Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,1.7,Windows 11 Home,0,39.62,1920.0,5.2,1.6,Not Available
68290.0,Titan Grey,2 in 1 Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,1,35.56,1920.0,5.0,1.72,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
94990.0,Silver,Laptop,1.0,Intel,Core i5,1,512.0,8,DDR3,3.0,Windows 10,0,33.78,1920.0,5.2,1.3,Not Available
68990.0,Dreamy White,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,1024.0,8,DDR4,2.1,Windows 10 Home,0,35.81,1920.0,5.0,1.4,Not Available
77990.0,Black,Laptop,1.0,Intel,Core i7,0,0.0,8,DDR4,1.8,Windows 10 Home,0,39.62,1920.0,4.1,2.13,CD/DVD writer
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
42990.0,Dune,Thin and Light Laptop,1.0,AMD,Ryzen 5 Quad Core,1,256.0,8,DDR4,2.1,Windows 11 Home,0,35.56,1920.0,4.1,1.59,Not Available
51190.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,3.6,Windows 10 Home,0,39.62,1920.0,4.1,1.8,Not Available
234990.0,Slate Grey,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR4,2.3,Windows 10 Home,0,39.62,1920.0,5.0,2.25,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
42490.0,Platinum Grey,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,35.56,1920.0,4.2,1.6,Not Available
36490.0,Grey,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,5.0,1.85,Not Available
86990.0,Black,Gaming Laptop,1.0,Intel,Core i7,1,512.0,8,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
58190.0,Spruce Blue,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,3.7,Windows 11 Home,1,35.56,1920.0,5.0,1.52,Not Available
